PERIODO;FECHA;TIPO_VISITAS;VISITAS
201611;09/11/2016;INVITACION;0
201611;09/11/2016;JUBILADOS;0
201611;09/11/2016;MENORES;0
201611;09/11/2016;UNIV. RESIDENTES;0
201611;09/11/2016;ESCUELAS PRIVADAS;115
201611;09/11/2016;RESIDENTES;137
201611;09/11/2016;GENERAL;349
201611;10/11/2016;DISC. ACOMPAÑANTE;0
201611;10/11/2016;DISCAPACITADOS;0
201611;10/11/2016;ESCUELAS PUBLICAS;0
201611;10/11/2016;EXTRANJEROS;0
201611;10/11/2016;GUIA ACOMPAÑANTE;0
201611;10/11/2016;INVITACION;0
201611;10/11/2016;MENORES;0
201611;10/11/2016;UNIV. RESIDENTES;2
201611;10/11/2016;JUBILADOS;9
201611;10/11/2016;ESCUELAS PRIVADAS;87
201611;10/11/2016;GENERAL;281
201611;10/11/2016;RESIDENTES;406
201611;11/11/2016;DISC. ACOMPAÑANTE;0
201611;11/11/2016;DISCAPACITADOS;0
201611;11/11/2016;ESCUELAS PUBLICAS;0
201611;11/11/2016;EXTRANJEROS;0
201611;11/11/2016;GUIA ACOMPAÑANTE;0
201611;11/11/2016;INVITACION;0
201611;11/11/2016;MENORES;0
201611;11/11/2016;UNIV. RESIDENTES;0
201611;11/11/2016;JUBILADOS;6
201611;11/11/2016;ESCUELAS PRIVADAS;53
201611;11/11/2016;RESIDENTES;236
201611;11/11/2016;GENERAL;406
201611;12/11/2016;DISC. ACOMPAÑANTE;0
201611;12/11/2016;DISCAPACITADOS;0
201611;12/11/2016;ESCUELAS PRIVADAS;0
201611;12/11/2016;ESCUELAS PUBLICAS;0
201611;12/11/2016;EXTRANJEROS;0
201611;12/11/2016;GUIA ACOMPAÑANTE;0
201611;12/11/2016;INVITACION;0
201611;12/11/2016;MENORES;0
201611;12/11/2016;UNIV. RESIDENTES;0
201611;12/11/2016;JUBILADOS;1
201611;12/11/2016;GENERAL;431
201611;12/11/2016;RESIDENTES;475
201611;13/11/2016;DISC. ACOMPAÑANTE;0
201611;13/11/2016;DISCAPACITADOS;0
201611;13/11/2016;ESCUELAS PRIVADAS;0
201611;13/11/2016;ESCUELAS PUBLICAS;0
201611;13/11/2016;EXTRANJEROS;0
201611;13/11/2016;GUIA ACOMPAÑANTE;0
201611;13/11/2016;INVITACION;0
201611;13/11/2016;MENORES;0
201611;13/11/2016;UNIV. RESIDENTES;0
201611;13/11/2016;JUBILADOS;2
201611;13/11/2016;RESIDENTES;209
201611;13/11/2016;GENERAL;476
201611;14/11/2016;DISC. ACOMPAÑANTE;0
201611;14/11/2016;DISCAPACITADOS;0
201611;14/11/2016;ESCUELAS PRIVADAS;0
201611;14/11/2016;ESCUELAS PUBLICAS;0
201611;14/11/2016;EXTRANJEROS;0
201611;14/11/2016;GUIA ACOMPAÑANTE;0
201611;14/11/2016;INVITACION;0
201611;14/11/2016;MENORES;0
201611;14/11/2016;UNIV. RESIDENTES;26
201611;14/11/2016;JUBILADOS;41
201611;14/11/2016;RESIDENTES;170
201611;14/11/2016;GENERAL;567
201611;15/11/2016;DISC. ACOMPAÑANTE;0
201611;15/11/2016;DISCAPACITADOS;0
201611;15/11/2016;ESCUELAS PRIVADAS;0
201611;15/11/2016;ESCUELAS PUBLICAS;0
201611;15/11/2016;EXTRANJEROS;0
201611;15/11/2016;GUIA ACOMPAÑANTE;0
201611;15/11/2016;INVITACION;0
201611;15/11/2016;MENORES;0
201611;15/11/2016;UNIV. RESIDENTES;0
201611;15/11/2016;JUBILADOS;34
201611;15/11/2016;RESIDENTES;229
201611;15/11/2016;GENERAL;399
201611;16/11/2016;DISC. ACOMPAÑANTE;0
201611;16/11/2016;DISCAPACITADOS;0
201611;16/11/2016;ESCUELAS PUBLICAS;0
201611;16/11/2016;EXTRANJEROS;0
201611;16/11/2016;GUIA ACOMPAÑANTE;0
201611;16/11/2016;INVITACION;0
201611;16/11/2016;JUBILADOS;0
201611;16/11/2016;MENORES;0
201611;16/11/2016;UNIV. RESIDENTES;0
201611;16/11/2016;ESCUELAS PRIVADAS;33
201611;16/11/2016;RESIDENTES;429
201611;16/11/2016;GENERAL;432
201611;17/11/2016;DISC. ACOMPAÑANTE;0
201611;17/11/2016;DISCAPACITADOS;0
201611;17/11/2016;ESCUELAS PRIVADAS;0
201611;17/11/2016;ESCUELAS PUBLICAS;0
201611;17/11/2016;EXTRANJEROS;0
201611;17/11/2016;GUIA ACOMPAÑANTE;0
201611;17/11/2016;INVITACION;0
201611;17/11/2016;MENORES;0
201611;17/11/2016;UNIV. RESIDENTES;0
201611;17/11/2016;JUBILADOS;1
201611;17/11/2016;RESIDENTES;136
201611;17/11/2016;GENERAL;372
201611;18/11/2016;DISC. ACOMPAÑANTE;0
201611;18/11/2016;DISCAPACITADOS;0
201611;18/11/2016;ESCUELAS PRIVADAS;0
201611;18/11/2016;ESCUELAS PUBLICAS;0
201611;18/11/2016;EXTRANJEROS;0
201611;18/11/2016;GUIA ACOMPAÑANTE;0
201611;18/11/2016;INVITACION;0
201611;18/11/2016;MENORES;0
201611;18/11/2016;UNIV. RESIDENTES;1
201611;18/11/2016;JUBILADOS;3
201611;18/11/2016;RESIDENTES;328
201611;18/11/2016;GENERAL;411
201611;19/11/2016;DISC. ACOMPAÑANTE;0
201611;19/11/2016;DISCAPACITADOS;0
201611;19/11/2016;ESCUELAS PRIVADAS;0
201611;19/11/2016;ESCUELAS PUBLICAS;0
201611;19/11/2016;EXTRANJEROS;0
201611;19/11/2016;GUIA ACOMPAÑANTE;0
201611;19/11/2016;INVITACION;0
201611;19/11/2016;MENORES;0
201611;19/11/2016;UNIV. RESIDENTES;0
201611;19/11/2016;JUBILADOS;1
201611;19/11/2016;RESIDENTES;335
201611;19/11/2016;GENERAL;356
201611;20/11/2016;DISC. ACOMPAÑANTE;0
201611;20/11/2016;DISCAPACITADOS;0
201611;20/11/2016;ESCUELAS PRIVADAS;0
201611;20/11/2016;ESCUELAS PUBLICAS;0
201611;20/11/2016;EXTRANJEROS;0
201611;20/11/2016;GUIA ACOMPAÑANTE;0
201611;20/11/2016;INVITACION;0
201611;20/11/2016;JUBILADOS;0
201611;20/11/2016;MENORES;0
201611;20/11/2016;UNIV. RESIDENTES;0
201611;20/11/2016;RESIDENTES;213
201611;20/11/2016;GENERAL;291
201611;21/11/2016;DISC. ACOMPAÑANTE;0
201611;21/11/2016;DISCAPACITADOS;0
201611;21/11/2016;ESCUELAS PRIVADAS;0
201611;21/11/2016;ESCUELAS PUBLICAS;0
201611;21/11/2016;EXTRANJEROS;0
201611;21/11/2016;GUIA ACOMPAÑANTE;0
201611;21/11/2016;INVITACION;0
201611;21/11/2016;MENORES;0
201611;21/11/2016;UNIV. RESIDENTES;35
201611;21/11/2016;JUBILADOS;55
201611;21/11/2016;RESIDENTES;255
201611;21/11/2016;GENERAL;546
201611;22/11/2016;DISC. ACOMPAÑANTE;0
201611;22/11/2016;DISCAPACITADOS;0
201611;22/11/2016;ESCUELAS PUBLICAS;0
201611;22/11/2016;EXTRANJEROS;0
201611;22/11/2016;GUIA ACOMPAÑANTE;0
201611;22/11/2016;INVITACION;0
201611;22/11/2016;JUBILADOS;0
201611;22/11/2016;MENORES;0
201611;22/11/2016;UNIV. RESIDENTES;0
201611;22/11/2016;ESCUELAS PRIVADAS;22
201611;22/11/2016;RESIDENTES;296
201611;22/11/2016;GENERAL;470
201611;23/11/2016;DISC. ACOMPAÑANTE;0
201611;23/11/2016;DISCAPACITADOS;0
201611;23/11/2016;ESCUELAS PRIVADAS;0
201611;23/11/2016;ESCUELAS PUBLICAS;0
201611;23/11/2016;EXTRANJEROS;0
201611;23/11/2016;GUIA ACOMPAÑANTE;0
201611;23/11/2016;INVITACION;0
201611;23/11/2016;JUBILADOS;0
201611;23/11/2016;MENORES;0
201611;23/11/2016;UNIV. RESIDENTES;0
201611;23/11/2016;RESIDENTES;271
201611;23/11/2016;GENERAL;406
201611;24/11/2016;DISC. ACOMPAÑANTE;0
201611;24/11/2016;DISCAPACITADOS;0
201611;24/11/2016;ESCUELAS PRIVADAS;0
201611;24/11/2016;ESCUELAS PUBLICAS;0
201611;24/11/2016;EXTRANJEROS;0
201611;24/11/2016;GUIA ACOMPAÑANTE;0
201611;24/11/2016;INVITACION;0
201611;24/11/2016;JUBILADOS;0
201611;24/11/2016;MENORES;0
201611;24/11/2016;UNIV. RESIDENTES;0
201611;24/11/2016;RESIDENTES;161
201611;24/11/2016;GENERAL;292
201611;25/11/2016;DISC. ACOMPAÑANTE;0
201611;25/11/2016;DISCAPACITADOS;0
201611;25/11/2016;ESCUELAS PRIVADAS;0
201611;25/11/2016;ESCUELAS PUBLICAS;0
201611;25/11/2016;EXTRANJEROS;0
201611;25/11/2016;GUIA ACOMPAÑANTE;0
201611;25/11/2016;INVITACION;0
201611;25/11/2016;JUBILADOS;0
201611;25/11/2016;MENORES;0
201611;25/11/2016;UNIV. RESIDENTES;0
201611;25/11/2016;RESIDENTES;205
201611;25/11/2016;GENERAL;471
201611;26/11/2016;DISC. ACOMPAÑANTE;0
201611;26/11/2016;DISCAPACITADOS;0
201611;26/11/2016;ESCUELAS PRIVADAS;0
201611;26/11/2016;ESCUELAS PUBLICAS;0
201611;26/11/2016;EXTRANJEROS;0
201611;26/11/2016;GUIA ACOMPAÑANTE;0
201611;26/11/2016;INVITACION;0
201611;26/11/2016;JUBILADOS;0
201611;26/11/2016;MENORES;0
201611;26/11/2016;UNIV. RESIDENTES;0
201611;26/11/2016;RESIDENTES;398
201611;26/11/2016;GENERAL;473
201611;27/11/2016;DISC. ACOMPAÑANTE;0
201611;27/11/2016;DISCAPACITADOS;0
201611;27/11/2016;ESCUELAS PRIVADAS;0
201611;27/11/2016;ESCUELAS PUBLICAS;0
201611;27/11/2016;EXTRANJEROS;0
201611;27/11/2016;GUIA ACOMPAÑANTE;0
201611;27/11/2016;INVITACION;0
201611;27/11/2016;JUBILADOS;0
201611;27/11/2016;MENORES;0
201611;27/11/2016;UNIV. RESIDENTES;0
201611;27/11/2016;GENERAL;117
201611;27/11/2016;RESIDENTES;392
201611;28/11/2016;DISC. ACOMPAÑANTE;0
201611;28/11/2016;DISCAPACITADOS;0
201611;28/11/2016;ESCUELAS PRIVADAS;0
201611;28/11/2016;ESCUELAS PUBLICAS;0
201611;28/11/2016;EXTRANJEROS;0
201611;28/11/2016;GUIA ACOMPAÑANTE;0
201611;28/11/2016;INVITACION;0
201611;28/11/2016;MENORES;0
201611;28/11/2016;UNIV. RESIDENTES;21
201611;28/11/2016;JUBILADOS;77
201611;28/11/2016;RESIDENTES;395
201611;28/11/2016;GENERAL;435
201611;29/11/2016;DISC. ACOMPAÑANTE;0
201611;29/11/2016;DISCAPACITADOS;0
201611;29/11/2016;ESCUELAS PRIVADAS;0
201611;29/11/2016;ESCUELAS PUBLICAS;0
201611;29/11/2016;EXTRANJEROS;0
201611;29/11/2016;GUIA ACOMPAÑANTE;0
201611;29/11/2016;INVITACION;0
201611;29/11/2016;JUBILADOS;0
201611;29/11/2016;MENORES;0
201611;29/11/2016;UNIV. RESIDENTES;0
201611;29/11/2016;RESIDENTES;231
201611;29/11/2016;GENERAL;554
201611;30/11/2016;DISC. ACOMPAÑANTE;0
201611;30/11/2016;DISCAPACITADOS;0
201611;30/11/2016;ESCUELAS PRIVADAS;0
201611;30/11/2016;ESCUELAS PUBLICAS;0
201611;30/11/2016;EXTRANJEROS;0
201611;30/11/2016;GUIA ACOMPAÑANTE;0
201611;30/11/2016;INVITACION;0
201611;30/11/2016;MENORES;0
201611;30/11/2016;UNIV. RESIDENTES;0
201611;30/11/2016;JUBILADOS;1
201611;30/11/2016;RESIDENTES;139
201611;30/11/2016;GENERAL;373
201612;01/12/2016;ESCUELAS PRIVADAS;0
201612;01/12/2016;EXTRANJEROS;0
201612;01/12/2016;INVITACION;0
201612;01/12/2016;JUBILADOS;0
201612;01/12/2016;UNIV. RESIDENTES;0
201612;01/12/2016;DISC. ACOMPAÑANTE;1
201612;01/12/2016;DISCAPACITADOS;1
201612;01/12/2016;MENORES;3
201612;01/12/2016;GUIA ACOMPAÑANTE;7
201612;01/12/2016;ESCUELAS PUBLICAS;54
201612;01/12/2016;RESIDENTES;173
201612;01/12/2016;GENERAL;209
201612;02/12/2016;ESCUELAS PRIVADAS;0
201612;02/12/2016;ESCUELAS PUBLICAS;0
201612;02/12/2016;EXTRANJEROS;0
201612;02/12/2016;GUIA ACOMPAÑANTE;0
201612;02/12/2016;INVITACION;0
201612;02/12/2016;JUBILADOS;0
201612;02/12/2016;UNIV. RESIDENTES;0
201612;02/12/2016;DISC. ACOMPAÑANTE;1
201612;02/12/2016;DISCAPACITADOS;1
201612;02/12/2016;MENORES;1
201612;02/12/2016;RESIDENTES;145
201612;02/12/2016;GENERAL;226
201612;03/12/2016;ESCUELAS PRIVADAS;0
201612;03/12/2016;ESCUELAS PUBLICAS;0
201612;03/12/2016;EXTRANJEROS;0
201612;03/12/2016;JUBILADOS;0
201612;03/12/2016;UNIV. RESIDENTES;0
201612;03/12/2016;DISC. ACOMPAÑANTE;1
201612;03/12/2016;GUIA ACOMPAÑANTE;3
201612;03/12/2016;DISCAPACITADOS;5
201612;03/12/2016;MENORES;7
201612;03/12/2016;INVITACION;70
201612;03/12/2016;RESIDENTES;240
201612;03/12/2016;GENERAL;441
201612;04/12/2016;ESCUELAS PRIVADAS;0
201612;04/12/2016;ESCUELAS PUBLICAS;0
201612;04/12/2016;EXTRANJEROS;0
201612;04/12/2016;JUBILADOS;0
201612;04/12/2016;UNIV. RESIDENTES;0
201612;04/12/2016;DISC. ACOMPAÑANTE;1
201612;04/12/2016;DISCAPACITADOS;2
201612;04/12/2016;GUIA ACOMPAÑANTE;2
201612;04/12/2016;MENORES;5
201612;04/12/2016;INVITACION;92
201612;04/12/2016;RESIDENTES;166
201612;04/12/2016;GENERAL;253
201612;05/12/2016;DISC. ACOMPAÑANTE;0
201612;05/12/2016;DISCAPACITADOS;0
201612;05/12/2016;ESCUELAS PRIVADAS;0
201612;05/12/2016;ESCUELAS PUBLICAS;0
201612;05/12/2016;EXTRANJEROS;0
201612;05/12/2016;GENERAL;0
201612;05/12/2016;GUIA ACOMPAÑANTE;0
201612;05/12/2016;INVITACION;0
201612;05/12/2016;JUBILADOS;0
201612;05/12/2016;MENORES;0
201612;05/12/2016;RESIDENTES;0
201612;05/12/2016;UNIV. RESIDENTES;0
201612;06/12/2016;ESCUELAS PRIVADAS;0
201612;06/12/2016;ESCUELAS PUBLICAS;0
201612;06/12/2016;EXTRANJEROS;0
201612;06/12/2016;JUBILADOS;0
201612;06/12/2016;UNIV. RESIDENTES;0
201612;06/12/2016;INVITACION;2
201612;06/12/2016;DISC. ACOMPAÑANTE;3
201612;06/12/2016;GUIA ACOMPAÑANTE;4
201612;06/12/2016;MENORES;5
201612;06/12/2016;DISCAPACITADOS;8
201612;06/12/2016;RESIDENTES;239
201612;06/12/2016;GENERAL;537
201612;07/12/2016;ESCUELAS PRIVADAS;0
201612;07/12/2016;ESCUELAS PUBLICAS;0
201612;07/12/2016;EXTRANJEROS;0
201612;07/12/2016;JUBILADOS;0
201612;07/12/2016;UNIV. RESIDENTES;0
201612;07/12/2016;DISC. ACOMPAÑANTE;1
201612;07/12/2016;DISCAPACITADOS;1
201612;07/12/2016;MENORES;2
201612;07/12/2016;GUIA ACOMPAÑANTE;4
201612;07/12/2016;INVITACION;5
201612;07/12/2016;RESIDENTES;121
201612;07/12/2016;GENERAL;302
201612;08/12/2016;ESCUELAS PRIVADAS;0
201612;08/12/2016;ESCUELAS PUBLICAS;0
201612;08/12/2016;EXTRANJEROS;0
201612;08/12/2016;INVITACION;0
201612;08/12/2016;JUBILADOS;0
201612;08/12/2016;UNIV. RESIDENTES;0
201612;08/12/2016;GUIA ACOMPAÑANTE;4
201612;08/12/2016;DISC. ACOMPAÑANTE;5
201612;08/12/2016;DISCAPACITADOS;6
201612;08/12/2016;MENORES;16
201612;08/12/2016;RESIDENTES;331
201612;08/12/2016;GENERAL;536
201612;09/12/2016;ESCUELAS PRIVADAS;0
201612;09/12/2016;ESCUELAS PUBLICAS;0
201612;09/12/2016;EXTRANJEROS;0
201612;09/12/2016;JUBILADOS;0
201612;09/12/2016;UNIV. RESIDENTES;0
201612;09/12/2016;INVITACION;1
201612;09/12/2016;GUIA ACOMPAÑANTE;2
201612;09/12/2016;DISC. ACOMPAÑANTE;6
201612;09/12/2016;DISCAPACITADOS;7
201612;09/12/2016;MENORES;23
201612;09/12/2016;GENERAL;399
201612;09/12/2016;RESIDENTES;514
201612;10/12/2016;ESCUELAS PRIVADAS;0
201612;10/12/2016;ESCUELAS PUBLICAS;0
201612;10/12/2016;EXTRANJEROS;0
201612;10/12/2016;JUBILADOS;0
201612;10/12/2016;UNIV. RESIDENTES;0
201612;10/12/2016;DISC. ACOMPAÑANTE;2
201612;10/12/2016;DISCAPACITADOS;2
201612;10/12/2016;GUIA ACOMPAÑANTE;2
201612;10/12/2016;INVITACION;9
201612;10/12/2016;MENORES;10
201612;10/12/2016;GENERAL;291
201612;10/12/2016;RESIDENTES;351
201612;11/12/2016;ESCUELAS PRIVADAS;0
201612;11/12/2016;ESCUELAS PUBLICAS;0
201612;11/12/2016;EXTRANJEROS;0
201612;11/12/2016;INVITACION;0
201612;11/12/2016;JUBILADOS;0
201612;11/12/2016;UNIV. RESIDENTES;0
201612;11/12/2016;DISC. ACOMPAÑANTE;1
201612;11/12/2016;DISCAPACITADOS;1
201612;11/12/2016;GUIA ACOMPAÑANTE;3
201612;11/12/2016;MENORES;3
201612;11/12/2016;GENERAL;135
201612;11/12/2016;RESIDENTES;149
201612;12/12/2016;ESCUELAS PRIVADAS;0
201612;12/12/2016;ESCUELAS PUBLICAS;0
201612;12/12/2016;EXTRANJEROS;0
201612;12/12/2016;DISC. ACOMPAÑANTE;1
201612;12/12/2016;GUIA ACOMPAÑANTE;1
201612;12/12/2016;DISCAPACITADOS;3
201612;12/12/2016;MENORES;8
201612;12/12/2016;INVITACION;10
201612;12/12/2016;UNIV. RESIDENTES;19
201612;12/12/2016;JUBILADOS;26
201612;12/12/2016;RESIDENTES;120
201612;12/12/2016;GENERAL;328
201612;13/12/2016;ESCUELAS PRIVADAS;0
201612;13/12/2016;ESCUELAS PUBLICAS;0
201612;13/12/2016;EXTRANJEROS;0
201612;13/12/2016;GUIA ACOMPAÑANTE;0
201612;13/12/2016;JUBILADOS;0
201612;13/12/2016;UNIV. RESIDENTES;0
201612;13/12/2016;DISC. ACOMPAÑANTE;1
201612;13/12/2016;DISCAPACITADOS;1
201612;13/12/2016;INVITACION;2
201612;13/12/2016;MENORES;6
201612;13/12/2016;RESIDENTES;242
201612;13/12/2016;GENERAL;247
201612;14/12/2016;ESCUELAS PRIVADAS;0
201612;14/12/2016;ESCUELAS PUBLICAS;0
201612;14/12/2016;EXTRANJEROS;0
201612;14/12/2016;INVITACION;0
201612;14/12/2016;JUBILADOS;0
201612;14/12/2016;UNIV. RESIDENTES;0
201612;14/12/2016;DISC. ACOMPAÑANTE;3
201612;14/12/2016;DISCAPACITADOS;4
201612;14/12/2016;GUIA ACOMPAÑANTE;4
201612;14/12/2016;MENORES;9
201612;14/12/2016;GENERAL;231
201612;14/12/2016;RESIDENTES;283
201612;15/12/2016;ESCUELAS PRIVADAS;0
201612;15/12/2016;ESCUELAS PUBLICAS;0
201612;15/12/2016;EXTRANJEROS;0
201612;15/12/2016;GUIA ACOMPAÑANTE;0
201612;15/12/2016;JUBILADOS;0
201612;15/12/2016;UNIV. RESIDENTES;0
201612;15/12/2016;DISC. ACOMPAÑANTE;1
201612;15/12/2016;DISCAPACITADOS;1
201612;15/12/2016;INVITACION;4
201612;15/12/2016;MENORES;4
201612;15/12/2016;GENERAL;191
201612;15/12/2016;RESIDENTES;201
201612;16/12/2016;ESCUELAS PRIVADAS;0
201612;16/12/2016;ESCUELAS PUBLICAS;0
201612;16/12/2016;EXTRANJEROS;0
201612;16/12/2016;JUBILADOS;0
201612;16/12/2016;UNIV. RESIDENTES;0
201612;16/12/2016;GUIA ACOMPAÑANTE;1
201612;16/12/2016;DISC. ACOMPAÑANTE;2
201612;16/12/2016;DISCAPACITADOS;3
201612;16/12/2016;INVITACION;4
201612;16/12/2016;MENORES;27
201612;16/12/2016;RESIDENTES;346
201612;16/12/2016;GENERAL;348
201612;17/12/2016;ESCUELAS PRIVADAS;0
201612;17/12/2016;ESCUELAS PUBLICAS;0
201612;17/12/2016;EXTRANJEROS;0
201612;17/12/2016;INVITACION;0
201612;17/12/2016;JUBILADOS;0
201612;17/12/2016;UNIV. RESIDENTES;0
201612;17/12/2016;GUIA ACOMPAÑANTE;2
201612;17/12/2016;DISCAPACITADOS;3
201612;17/12/2016;DISC. ACOMPAÑANTE;4
201612;17/12/2016;MENORES;12
201612;17/12/2016;RESIDENTES;233
201612;17/12/2016;GENERAL;320
201612;18/12/2016;ESCUELAS PRIVADAS;0
201612;18/12/2016;ESCUELAS PUBLICAS;0
201612;18/12/2016;EXTRANJEROS;0
201612;18/12/2016;INVITACION;0
201612;18/12/2016;JUBILADOS;0
201612;18/12/2016;UNIV. RESIDENTES;0
201612;18/12/2016;DISC. ACOMPAÑANTE;1
201612;18/12/2016;DISCAPACITADOS;1
201612;18/12/2016;GUIA ACOMPAÑANTE;4
201612;18/12/2016;MENORES;15
201612;18/12/2016;RESIDENTES;136
201612;18/12/2016;GENERAL;201
201612;19/12/2016;ESCUELAS PRIVADAS;0
201612;19/12/2016;ESCUELAS PUBLICAS;0
201612;19/12/2016;EXTRANJEROS;0
201612;19/12/2016;INVITACION;0
201612;19/12/2016;GUIA ACOMPAÑANTE;2
201612;19/12/2016;DISC. ACOMPAÑANTE;3
201612;19/12/2016;DISCAPACITADOS;4
201612;19/12/2016;MENORES;13
201612;19/12/2016;JUBILADOS;17
201612;19/12/2016;UNIV. RESIDENTES;32
201612;19/12/2016;RESIDENTES;139
201612;19/12/2016;GENERAL;496
201612;20/12/2016;ESCUELAS PRIVADAS;0
201612;20/12/2016;ESCUELAS PUBLICAS;0
201612;20/12/2016;EXTRANJEROS;0
201612;20/12/2016;JUBILADOS;0
201612;20/12/2016;UNIV. RESIDENTES;0
201612;20/12/2016;GUIA ACOMPAÑANTE;3
201612;20/12/2016;DISCAPACITADOS;4
201612;20/12/2016;INVITACION;4
201612;20/12/2016;DISC. ACOMPAÑANTE;5
201612;20/12/2016;MENORES;7
201612;20/12/2016;RESIDENTES;181
201612;20/12/2016;GENERAL;405
201612;21/12/2016;ESCUELAS PRIVADAS;0
201612;21/12/2016;ESCUELAS PUBLICAS;0
201612;21/12/2016;EXTRANJEROS;0
201612;21/12/2016;INVITACION;0
201612;21/12/2016;JUBILADOS;0
201612;21/12/2016;UNIV. RESIDENTES;0
201612;21/12/2016;GUIA ACOMPAÑANTE;1
201612;21/12/2016;DISC. ACOMPAÑANTE;2
201612;21/12/2016;DISCAPACITADOS;3
201612;21/12/2016;MENORES;12
201612;21/12/2016;RESIDENTES;134
201612;21/12/2016;GENERAL;385
201612;22/12/2016;ESCUELAS PRIVADAS;0
201612;22/12/2016;ESCUELAS PUBLICAS;0
201612;22/12/2016;EXTRANJEROS;0
201612;22/12/2016;INVITACION;0
201612;22/12/2016;JUBILADOS;0
201612;22/12/2016;UNIV. RESIDENTES;0
201612;22/12/2016;GUIA ACOMPAÑANTE;1
201612;22/12/2016;DISC. ACOMPAÑANTE;6
201612;22/12/2016;DISCAPACITADOS;6
201612;22/12/2016;MENORES;15
201612;22/12/2016;RESIDENTES;184
201612;22/12/2016;GENERAL;465
201612;23/12/2016;ESCUELAS PRIVADAS;0
201612;23/12/2016;ESCUELAS PUBLICAS;0
201612;23/12/2016;EXTRANJEROS;0
201612;23/12/2016;INVITACION;0
201612;23/12/2016;JUBILADOS;0
201612;23/12/2016;UNIV. RESIDENTES;0
201612;23/12/2016;GUIA ACOMPAÑANTE;2
201612;23/12/2016;DISC. ACOMPAÑANTE;3
201612;23/12/2016;DISCAPACITADOS;3
201612;23/12/2016;MENORES;12
201612;23/12/2016;RESIDENTES;119
201612;23/12/2016;GENERAL;478
201612;24/12/2016;DISC. ACOMPAÑANTE;0
201612;24/12/2016;DISCAPACITADOS;0
201612;24/12/2016;ESCUELAS PRIVADAS;0
201612;24/12/2016;ESCUELAS PUBLICAS;0
201612;24/12/2016;EXTRANJEROS;0
201612;24/12/2016;GENERAL;0
201612;24/12/2016;GUIA ACOMPAÑANTE;0
201612;24/12/2016;INVITACION;0
201612;24/12/2016;JUBILADOS;0
201612;24/12/2016;MENORES;0
201612;24/12/2016;RESIDENTES;0
201612;24/12/2016;UNIV. RESIDENTES;0
201612;25/12/2016;DISC. ACOMPAÑANTE;0
201612;25/12/2016;DISCAPACITADOS;0
201612;25/12/2016;ESCUELAS PRIVADAS;0
201612;25/12/2016;ESCUELAS PUBLICAS;0
201612;25/12/2016;EXTRANJEROS;0
201612;25/12/2016;GENERAL;0
201612;25/12/2016;GUIA ACOMPAÑANTE;0
201612;25/12/2016;INVITACION;0
201612;25/12/2016;JUBILADOS;0
201612;25/12/2016;MENORES;0
201612;25/12/2016;RESIDENTES;0
201612;25/12/2016;UNIV. RESIDENTES;0
201612;26/12/2016;ESCUELAS PRIVADAS;0
201612;26/12/2016;ESCUELAS PUBLICAS;0
201612;26/12/2016;EXTRANJEROS;0
201612;26/12/2016;INVITACION;0
201612;26/12/2016;GUIA ACOMPAÑANTE;2
201612;26/12/2016;DISC. ACOMPAÑANTE;4
201612;26/12/2016;DISCAPACITADOS;7
201612;26/12/2016;MENORES;24
201612;26/12/2016;UNIV. RESIDENTES;26
201612;26/12/2016;JUBILADOS;32
201612;26/12/2016;RESIDENTES;189
201612;26/12/2016;GENERAL;696
201612;27/12/2016;ESCUELAS PRIVADAS;0
201612;27/12/2016;ESCUELAS PUBLICAS;0
201612;27/12/2016;EXTRANJEROS;0
201612;27/12/2016;JUBILADOS;0
201612;27/12/2016;UNIV. RESIDENTES;0
201612;27/12/2016;DISC. ACOMPAÑANTE;2
201612;27/12/2016;DISCAPACITADOS;3
201612;27/12/2016;GUIA ACOMPAÑANTE;3
201612;27/12/2016;INVITACION;4
201612;27/12/2016;MENORES;37
201612;27/12/2016;RESIDENTES;287
201612;27/12/2016;GENERAL;654
201612;28/12/2016;ESCUELAS PRIVADAS;0
201612;28/12/2016;ESCUELAS PUBLICAS;0
201612;28/12/2016;EXTRANJEROS;0
201612;28/12/2016;JUBILADOS;0
201612;28/12/2016;UNIV. RESIDENTES;0
201612;28/12/2016;GUIA ACOMPAÑANTE;2
201612;28/12/2016;DISC. ACOMPAÑANTE;4
201612;28/12/2016;DISCAPACITADOS;4
201612;28/12/2016;INVITACION;12
201612;28/12/2016;MENORES;31
201612;28/12/2016;RESIDENTES;229
201612;28/12/2016;GENERAL;696
201612;29/12/2016;ESCUELAS PRIVADAS;0
201612;29/12/2016;ESCUELAS PUBLICAS;0
201612;29/12/2016;EXTRANJEROS;0
201612;29/12/2016;JUBILADOS;0
201612;29/12/2016;UNIV. RESIDENTES;0
201612;29/12/2016;DISC. ACOMPAÑANTE;1
201612;29/12/2016;DISCAPACITADOS;3
201612;29/12/2016;GUIA ACOMPAÑANTE;3
201612;29/12/2016;INVITACION;6
201612;29/12/2016;MENORES;29
201612;29/12/2016;RESIDENTES;189
201612;29/12/2016;GENERAL;738
201612;30/12/2016;DISC. ACOMPAÑANTE;0
201612;30/12/2016;DISCAPACITADOS;0
201612;30/12/2016;ESCUELAS PRIVADAS;0
201612;30/12/2016;ESCUELAS PUBLICAS;0
201612;30/12/2016;EXTRANJEROS;0
201612;30/12/2016;INVITACION;0
201612;30/12/2016;JUBILADOS;0
