WKT,ID,CODIGO,NOMOFICIAL,ALT_IZQINI,ALT_IZQFIN,ALT_DERINI,ALT_DERFIN,NOMANTER,TIPO_C,LONG,OBSERVA,NOM_MAPA,SENTIDO,COD_SENT,RED_JERARQ,RED_TP,FFCC,TIPO_FFCC,METROBUS
"LINESTRING (-58.5028766593643 -34.5946980001235,-58.5031804633848 -34.5945821598252)",7828,20045,SAN MARTIN AV.,6202,6270,6201,6269,CAMINO A SAN MARTIN,AVENIDA,30.69,Cierre de estas calles por Construcción de Túnel bajo vías del FFCC - Comienzo en Agosto de 2014,AV.SAN MARTIN,EN OBRA,10,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.5027574526382 -34.59474233682,-58.5028766593643 -34.5946980001235)",7841,20045,SAN MARTIN AV.,0,0,0,0,CAMINO A SAN MARTIN,AVENIDA,11.99,Cierre de estas calles por Construcción de Túnel bajo vías del FFCC - Comienzo en Agosto de 2014,AV.SAN MARTIN,EN OBRA,10,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.501792895151 -34.5951008326492,-58.5027574526382 -34.59474233682)",7908,20045,SAN MARTIN AV.,6102,6200,6101,6199,CAMINO A SAN MARTIN,AVENIDA,97.01,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.5007097164842 -34.5955033736435,-58.501792895151 -34.5951008326492)",7984,20045,SAN MARTIN AV.,6002,6100,6001,6099,CAMINO A SAN MARTIN,AVENIDA,108.94,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4996339354819 -34.595903297026,-58.5001263573109 -34.5957201821187,-58.5007097164842 -34.5955033736435)",8078,20045,SAN MARTIN AV.,5902,6000,5901,5999,CAMINO A SAN MARTIN,AVENIDA,108.20,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.499550828959 -34.5959341684229,-58.4996339354819 -34.595903297026)",8084,20045,SAN MARTIN AV.,0,0,0,0,CAMINO A SAN MARTIN,AVENIDA,8.36,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4983848619464 -34.5963676304009,-58.499550828959 -34.5959341684229)",8170,20045,SAN MARTIN AV.,5802,5900,5801,5899,CAMINO A SAN MARTIN,AVENIDA,117.27,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4967848860194 -34.5968111331742,-58.497149411155 -34.5967994751172)",8272,20045,SAN MARTIN AV.,5702,5710,5701,5709,CAMINO A SAN MARTIN,AVENIDA,33.46,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.497149411155 -34.5967994751172,-58.4983848619464 -34.5963676304009)",8275,20045,SAN MARTIN AV.,5712,5800,5711,5799,CAMINO A SAN MARTIN,AVENIDA,123.04,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4947157690319 -34.5969476847742,-58.4967848860194 -34.5968111331742)",8299,20045,SAN MARTIN AV.,5502,5700,5501,5699,CAMINO A SAN MARTIN,AVENIDA,190.41,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4929088631432 -34.5970674458697,-58.4934177131758 -34.5970333738599,-58.4947157690319 -34.5969476847742)",8329,20045,SAN MARTIN AV.,5302,5500,5301,5499,CAMINO A SAN MARTIN,AVENIDA,166.29,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4912175193545 -34.5971808854079,-58.4929088631432 -34.5970674458697)",8351,20045,SAN MARTIN AV.,5152,5300,5151,5299,CAMINO A SAN MARTIN,AVENIDA,155.66,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.490186189137 -34.5972500684051,-58.4912175193545 -34.5971808854079)",8375,20045,SAN MARTIN AV.,5102,5150,5101,5149,CAMINO A SAN MARTIN,AVENIDA,94.92,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4895267678338 -34.5972965549806,-58.490186189137 -34.5972500684051)",8387,20045,SAN MARTIN AV.,5052,5100,5079,5099,CAMINO A SAN MARTIN,AVENIDA,60.71,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4885444896067 -34.5973639526769,-58.4895267678338 -34.5972965549806)",8402,20045,SAN MARTIN AV.,5002,5050,5001,5077,CAMINO A SAN MARTIN,AVENIDA,90.42,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4877982844636 -34.5974162935576,-58.4885444896067 -34.5973639526769)",8406,20045,SAN MARTIN AV.,4952,5000,4951,4999,CAMINO A SAN MARTIN,AVENIDA,68.70,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4871433743308 -34.5974629071753,-58.4873536438493 -34.5974474417419,-58.4877982844636 -34.5974162935576)",8416,20045,SAN MARTIN AV.,4902,4950,4901,4949,CAMINO A SAN MARTIN,AVENIDA,60.30,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4866811047486 -34.5974969438747,-58.4871433743308 -34.5974629071753)",8420,20045,SAN MARTIN AV.,4852,4900,4861,4899,CAMINO A SAN MARTIN,AVENIDA,42.57,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4832875557184 -34.5977954256205,-58.4834561601064 -34.5977580818655,-58.4848534848842 -34.5976347594716)",8476,20045,SAN MARTIN AV.,4502,4678,4501,4699,CAMINO A SAN MARTIN,AVENIDA,144.92,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.48078026076 -34.5988311813768,-58.4821273837689 -34.5982507406932)",8739,20045,SAN MARTIN AV.,4202,4400,4201,4399,CAMINO A SAN MARTIN,AVENIDA,139.34,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4797472749255 -34.5992762767636,-58.48078026076 -34.5988311813768)",8843,20045,SAN MARTIN AV.,4102,4200,4101,4199,CAMINO A SAN MARTIN,AVENIDA,106.85,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4788312891424 -34.599670923493,-58.4797472749255 -34.5992762767636)",8936,20045,SAN MARTIN AV.,4002,4100,4001,4099,CAMINO A SAN MARTIN,AVENIDA,94.75,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4712630946781 -34.6013258370979,-58.4720066919426 -34.6011571142435,-58.4722094755277 -34.6011140687975)",9401,20045,SAN MARTIN AV.,3402,3500,3401,3499,CAMINO A SAN MARTIN,AVENIDA,89.93,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4703101513616 -34.6015421760998,-58.4712630946781 -34.6013258370979)",9448,20045,SAN MARTIN AV.,3302,3400,3301,3399,CAMINO A SAN MARTIN,AVENIDA,90.65,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4689122822032 -34.6018603659761,-58.4691344872454 -34.6018090144794,-58.4703101513616 -34.6015421760998)",9540,20045,SAN MARTIN AV.,3202,3300,3201,3299,CAMINO A SAN MARTIN,AVENIDA,132.99,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4673340151915 -34.6022495354184,-58.467492941229 -34.6022101615869,-58.4687660474554 -34.6018941070111,-58.4689122822032 -34.6018603659761)",9663,20045,SAN MARTIN AV.,3002,3200,3001,3199,CAMINO A SAN MARTIN,AVENIDA,151.07,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4660827016225 -34.6025595882901,-58.4673340151915 -34.6022495354184)",9741,20045,SAN MARTIN AV.,2902,3000,2863,2999,CAMINO A SAN MARTIN,AVENIDA,119.82,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.465796955897 -34.602630373209,-58.4660827016225 -34.6025595882901)",9758,20045,SAN MARTIN AV.,2882,2900,2837,2861,CAMINO A SAN MARTIN,AVENIDA,27.36,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4649457629742 -34.6028430759609,-58.4652785241911 -34.6027589112645,-58.465796955897 -34.602630373209)",9814,20045,SAN MARTIN AV.,2802,2880,2801,2835,CAMINO A SAN MARTIN,AVENIDA,81.57,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4643593623198 -34.6029914712455,-58.4649457629742 -34.6028430759609)",9867,20045,SAN MARTIN AV.,2772,2800,2751,2799,CAMINO A SAN MARTIN,AVENIDA,56.25,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4629111950198 -34.6033581159325,-58.4630730210854 -34.6033169168047,-58.4643593623198 -34.6029914712455)",9964,20045,SAN MARTIN AV.,2586,2770,2601,2749,CAMINO A SAN MARTIN,AVENIDA,138.92,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4621085353709 -34.6035625590252,-58.4629111950198 -34.6033581159325)",10018,20045,SAN MARTIN AV.,2502,2584,2479,2599,CAMINO A SAN MARTIN,AVENIDA,77.04,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4615883035222 -34.6036950956092,-58.4621085353709 -34.6035625590252)",10042,20045,SAN MARTIN AV.,2402,2500,2401,2477,CAMINO A SAN MARTIN,AVENIDA,49.93,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4614694028875 -34.6037253773009,-58.4615883035222 -34.6036950956092)",10050,20045,SAN MARTIN AV.,0,0,0,0,CAMINO A SAN MARTIN,AVENIDA,11.41,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4601240140233 -34.6040687495447,-58.4605391472324 -34.6039623451416,-58.4614694028875 -34.6037253773009)",10123,20045,SAN MARTIN AV.,2302,2400,2301,2399,CAMINO A SAN MARTIN,AVENIDA,129.15,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4600209545276 -34.6040951567711,-58.4601240140233 -34.6040687495447)",10135,20045,SAN MARTIN AV.,0,0,0,0,CAMINO A SAN MARTIN,AVENIDA,9.90,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4589348227102 -34.6043736597031,-58.4600209545276 -34.6040951567711)",10207,20045,SAN MARTIN AV.,2222,2300,2207,2299,CAMINO A SAN MARTIN,AVENIDA,104.31,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4584739469889 -34.6044918180705,-58.4589348227102 -34.6043736597031)",10237,20045,SAN MARTIN AV.,2202,2220,2201,2205,CAMINO A SAN MARTIN,AVENIDA,44.26,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4864869309628 -34.5975112077832,-58.4866811047486 -34.5974969438747)",8425,20045,SAN MARTIN AV.,4818,4850,4851,4859,CAMINO A SAN MARTIN,AVENIDA,17.88,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4821273837689 -34.5982507406932,-58.4829845550301 -34.5978854203371)",8514,20045,SAN MARTIN AV.,4402,4500,4401,4499,CAMINO A SAN MARTIN,AVENIDA,88.46,ver num USIG,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4848534848842 -34.5976347594716,-58.4850891332861 -34.5976140818612,-58.4851811105721 -34.5976073041256,-58.4861305197001 -34.5975374045113)",8439,20045,SAN MARTIN AV.,4680,4750,4701,4845,CAMINO A SAN MARTIN,AVENIDA,117.65,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4861305197001 -34.5975374045113,-58.4864869309628 -34.5975112077832)",27571,20045,SAN MARTIN AV.,4752,4816,4847,4849,CAMINO A SAN MARTIN,AVENIDA,32.82,,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.5031804633848 -34.5945821598252,-58.5035437890607 -34.5944500929057)",27674,20045,SAN MARTIN AV.,0,0,0,0,CAMINO A SAN MARTIN,AVENIDA,36.41,Cierre de estas calles por Construcción de Túnel bajo vías del FFCC - Comienzo en Agosto de 2014,AV.SAN MARTIN,EN OBRA,10,VÍA DISTRIBUIDORA PRINCIPAL,SI,SI,Paso a Nivel,Metrobus Av San Martín
"LINESTRING (-58.4722094755277 -34.6011140687975,-58.4731009194378 -34.6009183547965,-58.4739513940818 -34.6007316524907,-58.4749031274094 -34.6005226797947,-58.4752996602609 -34.60043559391,-58.4758488946868 -34.6003170102978,-58.4763923362789 -34.6001995516651,-58.4777284926517 -34.5999109326568,-58.4785428374752 -34.5997349778267,-58.4788312891424 -34.599670923493)",29053,20045,SAN MARTIN AV.,0,0,0,0,CAMINO A SAN MARTIN,PUENTE,628.16,El Eje pertenece al Puente San Martín.  El Área Hospitalaria no cambia de acuerdo con la vereda par o impar sino a lo largo del eje.,AV.SAN MARTIN,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,SI,SI,Puente Vehicular,Metrobus Av San Martín
"LINESTRING (-58.4829845550301 -34.5978854203371,-58.4832875557184 -34.5977954256205)",29067,20045,SAN MARTIN AV.,0,0,0,0,CAMINO A SAN MARTIN,AVENIDA,29.53,,AV.SAN MARTIN,DOBLE,2,VÍA LOCAL,SI,,,Metrobus Av San Martín
"LINESTRING (-58.4605654724221 -34.5575881298761,-58.4607789639131 -34.5573593969162)",1707,3005,CABILDO AV.,2602,2610,2585,2599,,AVENIDA,32.06,corrección numeración 27-1,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4599154567145 -34.5582877067818,-58.4599597222617 -34.5582370730623,-58.4605654724221 -34.5575881298761)",1776,3005,CABILDO AV.,2502,2600,2501,2583,,AVENIDA,97.89,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4566942229765 -34.5620361085955,-58.4571224434121 -34.5615388666294,-58.4575077527075 -34.5610857769915)",2153,3005,CABILDO AV.,2102,2200,2101,2199,,AVENIDA,129.19,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4558732684313 -34.5629893919874,-58.4566942229765 -34.5620361085955)",2268,3005,CABILDO AV.,2002,2100,2001,2099,,AVENIDA,129.85,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4550654063645 -34.5639273181488,-58.4558732684313 -34.5629893919874)",2375,3005,CABILDO AV.,1902,2000,1901,1999,,AVENIDA,127.76,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4533138768004 -34.5655434191432,-58.4535369313263 -34.5654142090892,-58.4542500338572 -34.5648741116901)",2582,3005,CABILDO AV.,1702,1800,1701,1799,,AVENIDA,113.72,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4470434347919 -34.5688864067395,-58.4481344297387 -34.5683288595468)",3017,3005,CABILDO AV.,1102,1200,1101,1199,,AVENIDA,117.68,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4464981880581 -34.5691611977387,-58.4466923959265 -34.5690658702353,-58.4470434347919 -34.5688864067395)",3059,3005,CABILDO AV.,1002,1100,1001,1099,,AVENIDA,58.59,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4438289555358 -34.5704718843866,-58.444111974782 -34.5703329122807)",3233,3005,CABILDO AV.,702,720,685,699,,AVENIDA,30.20,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4396614972696 -34.5727040809407,-58.4407460466998 -34.5721063868254)",3552,3005,CABILDO AV.,302,400,301,399,,AVENIDA,119.59,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4507815771291 -34.5669200457825,-58.4515851897623 -34.5664811022271,-58.4517193652903 -34.5664100571938)",2693,3005,CABILDO AV.,1502,1550,1501,1549,,AVENIDA,102.99,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4590967045102 -34.5592274206512,-58.4592440609085 -34.55905678803,-58.4599154567145 -34.5582877067818)",1876,3005,CABILDO AV.,2402,2500,2401,2499,,AVENIDA,128.51,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4582971725007 -34.5601576224202,-58.4585333225007 -34.5598798792402,-58.4590967045102 -34.5592274206512)",1965,3005,CABILDO AV.,2302,2400,2301,2399,,AVENIDA,126.62,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4575077527075 -34.5610857769915,-58.4582971725007 -34.5601576224202)",2053,3005,CABILDO AV.,2202,2300,2201,2299,,AVENIDA,125.90,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4542500338572 -34.5648741116901,-58.4550654063645 -34.5639273181488)",2496,3005,CABILDO AV.,1802,1900,1801,1899,,AVENIDA,128.96,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4531554395632 -34.5656351685904,-58.4533138768004 -34.5655434191432)",2587,3005,CABILDO AV.,0,0,0,0,,AVENIDA,17.75,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4522885871096 -34.566108624629,-58.4528664886437 -34.5658025421511,-58.4531554395632 -34.5656351685904)",2653,3005,CABILDO AV.,1602,1700,1601,1699,,AVENIDA,95.35,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4517193652903 -34.5664100571938,-58.4522885871096 -34.566108624629)",2682,3005,CABILDO AV.,1552,1600,1551,1599,,AVENIDA,62.02,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4499311301641 -34.5673815850016,-58.4501640692946 -34.5672572414894,-58.4507815771291 -34.5669200457825)",2808,3005,CABILDO AV.,1402,1500,1401,1499,,AVENIDA,93.34,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4490455975882 -34.5678541003122,-58.4499311301641 -34.5673815850016)",2870,3005,CABILDO AV.,1302,1400,1301,1399,,AVENIDA,96.70,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4481344297387 -34.5683288595468,-58.4486439076406 -34.5680684938308,-58.4490455975882 -34.5678541003122)",2940,3005,CABILDO AV.,1202,1300,1201,1299,,AVENIDA,98.83,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4457062819144 -34.5695500378412,-58.4464981880581 -34.5691611977387)",3115,3005,CABILDO AV.,902,1000,901,999,,AVENIDA,84.51,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4448870374116 -34.5699523196394,-58.4457062819144 -34.5695500378412)",3167,3005,CABILDO AV.,802,900,801,899,,AVENIDA,87.43,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.444111974782 -34.5703329122807,-58.4448870374116 -34.5699523196394)",3219,3005,CABILDO AV.,722,800,701,799,,AVENIDA,82.71,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4429576654139 -34.5709154837275,-58.4436411269779 -34.57056403926,-58.4438289555358 -34.5704718843866)",3309,3005,CABILDO AV.,602,700,601,683,,AVENIDA,93.89,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4425455592552 -34.5711273200666,-58.4429576654139 -34.5709154837275)",3336,3005,CABILDO AV.,562,600,561,599,,AVENIDA,44.52,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4419453596031 -34.5714454624269,-58.4422048889186 -34.5713024764887,-58.4425455592552 -34.5711273200666)",3387,3005,CABILDO AV.,502,560,501,559,,AVENIDA,65.42,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4407460466998 -34.5721063868254,-58.4419453596031 -34.5714454624269)",3477,3005,CABILDO AV.,402,500,401,499,,AVENIDA,132.24,Inaugurado en Noviembre de 2016 - Metrobus Cabildo Segunda Etapa,AV.CABILDO,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Metrobus Norte - Av Cabildo
"LINESTRING (-58.4252545646582 -34.5786634442563,-58.4259530647443 -34.5783104842523,-58.4265332889201 -34.578167911211)",4464,20057,SANTA FE AV.,4602,4700,4601,4699,,AVENIDA,130.65,Inaugurado en Noviembre de 2016,AV. SANTA FE,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,SI,Tren Elevado - Paso a Nivel Sin Vías,Centro de Transbordo Pacífico
"LINESTRING (-58.4265332889201 -34.578167911211,-58.4271245341269 -34.5779237249062,-58.4285837701368 -34.5774553125556,-58.4293091285007 -34.5772659520287)",0,0,SANTA FE AV.,0,0,0,0,,AVENIDA,0.00,Inaugurado en Noviembre de 2016,AV. SANTA FE,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Centro de Transbordo Pacífico
"LINESTRING (-58.4219495196525 -34.5808218311586,-58.4224417611428 -34.5804834646705)",0,0,SANTA FE AV.,0,0,0,0,,AVENIDA,0.00,Inaugurado en Noviembre de 2016,AV. SANTA FE,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Centro de Transbordo Pacífico
"LINESTRING (-58.4215997032063 -34.5808461700726,-58.4219495196525 -34.5808218311586)",0,0,SANTA FE AV.,0,0,0,0,,AVENIDA,0.00,Inaugurado en Noviembre de 2016,AV. SANTA FE,DOBLE,2,VÍA DISTRIBUIDORA PRINCIPAL,,,,Centro de Transbordo Pacífico
